time_s,channel,signal_uv,positive_attribution,seizure_state,sampling_rate_hz,onset_s,offset_s,status,random_seed
1.79000,F4,3.95394,0.004059,non-ictal,200,0.68,1.36,SIMULATED,40404
1.79500,F4,9.18234,0.002575,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80000,F4,1.60253,0.000462,non-ictal,200,0.68,1.36,SIMULATED,40404
1.80500,F4,2.24477,0.000462,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81000,F4,-0.17708,0.000306,non-ictal,200,0.68,1.36,SIMULATED,40404
1.81500,F4,-1.44463,0.002357,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82000,F4,-4.67976,0.002051,non-ictal,200,0.68,1.36,SIMULATED,40404
1.82500,F4,-8.18717,0.005192,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83000,F4,-4.10385,0.006457,non-ictal,200,0.68,1.36,SIMULATED,40404
1.83500,F4,-4.44550,0.011312,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84000,F4,0.60420,0.010225,non-ictal,200,0.68,1.36,SIMULATED,40404
1.84500,F4,1.21520,0.010637,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85000,F4,4.06292,0.009553,non-ictal,200,0.68,1.36,SIMULATED,40404
1.85500,F4,-2.75675,0.009751,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86000,F4,-6.98774,0.004895,non-ictal,200,0.68,1.36,SIMULATED,40404
1.86500,F4,-6.41067,0.006342,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87000,F4,1.26366,0.005931,non-ictal,200,0.68,1.36,SIMULATED,40404
1.87500,F4,3.42814,0.005057,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88000,F4,10.53347,0.005033,non-ictal,200,0.68,1.36,SIMULATED,40404
1.88500,F4,4.46923,0.005033,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89000,F4,3.98622,0.009568,non-ictal,200,0.68,1.36,SIMULATED,40404
1.89500,F4,1.94482,0.009568,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90000,F4,2.37662,0.008385,non-ictal,200,0.68,1.36,SIMULATED,40404
1.90500,F4,6.19928,0.011989,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91000,F4,2.03193,0.011989,non-ictal,200,0.68,1.36,SIMULATED,40404
1.91500,F4,-0.50508,0.005042,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92000,F4,-2.17169,0.005042,non-ictal,200,0.68,1.36,SIMULATED,40404
1.92500,F4,-1.44337,0.005042,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93000,F4,6.03881,0.002145,non-ictal,200,0.68,1.36,SIMULATED,40404
1.93500,F4,6.50234,0.002242,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94000,F4,3.81961,0.003492,non-ictal,200,0.68,1.36,SIMULATED,40404
1.94500,F4,-5.99802,0.003577,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95000,F4,-4.09269,0.003577,non-ictal,200,0.68,1.36,SIMULATED,40404
1.95500,F4,-1.95924,0.001432,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96000,F4,0.64063,0.001335,non-ictal,200,0.68,1.36,SIMULATED,40404
1.96500,F4,-8.37160,0.003754,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97000,F4,-11.67570,0.003990,non-ictal,200,0.68,1.36,SIMULATED,40404
1.97500,F4,-8.82333,0.003990,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98000,F4,-1.50762,0.003990,non-ictal,200,0.68,1.36,SIMULATED,40404
1.98500,F4,-2.98880,0.003990,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99000,F4,-4.42396,0.000321,non-ictal,200,0.68,1.36,SIMULATED,40404
1.99500,F4,-8.31376,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
2.00000,F4,-5.40225,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00000,C4,-3.30649,0.004027,non-ictal,200,0.68,1.36,SIMULATED,40404
0.00500,C4,-1.87355,0.004027,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01000,C4,4.18836,0.004027,non-ictal,200,0.68,1.36,SIMULATED,40404
0.01500,C4,4.62484,0.004997,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02000,C4,4.43136,0.010322,non-ictal,200,0.68,1.36,SIMULATED,40404
0.02500,C4,3.66512,0.006295,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03000,C4,1.56694,0.006295,non-ictal,200,0.68,1.36,SIMULATED,40404
0.03500,C4,-4.22174,0.008493,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04000,C4,-3.05642,0.007523,non-ictal,200,0.68,1.36,SIMULATED,40404
0.04500,C4,-8.68936,0.002198,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05000,C4,-5.83437,0.002198,non-ictal,200,0.68,1.36,SIMULATED,40404
0.05500,C4,-6.38022,0.002495,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06000,C4,0.51582,0.000298,non-ictal,200,0.68,1.36,SIMULATED,40404
0.06500,C4,-2.10217,0.002014,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07000,C4,-3.70365,0.004234,non-ictal,200,0.68,1.36,SIMULATED,40404
0.07500,C4,-8.15342,0.006555,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08000,C4,-0.72525,0.006257,non-ictal,200,0.68,1.36,SIMULATED,40404
0.08500,C4,-0.47517,0.006637,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09000,C4,7.42126,0.006571,non-ictal,200,0.68,1.36,SIMULATED,40404
0.09500,C4,6.16318,0.004351,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10000,C4,11.64186,0.003136,non-ictal,200,0.68,1.36,SIMULATED,40404
0.10500,C4,4.38043,0.003136,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11000,C4,3.57639,0.004892,non-ictal,200,0.68,1.36,SIMULATED,40404
0.11500,C4,0.96990,0.007939,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12000,C4,5.62881,0.007939,non-ictal,200,0.68,1.36,SIMULATED,40404
0.12500,C4,7.52053,0.007002,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13000,C4,5.80555,0.011733,non-ictal,200,0.68,1.36,SIMULATED,40404
0.13500,C4,3.12478,0.009597,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14000,C4,1.78200,0.005617,non-ictal,200,0.68,1.36,SIMULATED,40404
0.14500,C4,-0.71634,0.008003,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15000,C4,-3.81455,0.010947,non-ictal,200,0.68,1.36,SIMULATED,40404
0.15500,C4,-4.08772,0.006216,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16000,C4,-6.40437,0.006216,non-ictal,200,0.68,1.36,SIMULATED,40404
0.16500,C4,0.35367,0.005752,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17000,C4,-0.32782,0.005056,non-ictal,200,0.68,1.36,SIMULATED,40404
0.17500,C4,4.54683,0.001944,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18000,C4,-3.31933,0.001944,non-ictal,200,0.68,1.36,SIMULATED,40404
0.18500,C4,-2.32440,0.001944,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19000,C4,-3.67153,0.003374,non-ictal,200,0.68,1.36,SIMULATED,40404
0.19500,C4,0.73726,0.001930,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20000,C4,-0.63459,0.006091,non-ictal,200,0.68,1.36,SIMULATED,40404
0.20500,C4,-1.85022,0.006091,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21000,C4,-2.36362,0.007206,non-ictal,200,0.68,1.36,SIMULATED,40404
0.21500,C4,-2.29953,0.005522,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22000,C4,1.86468,0.005276,non-ictal,200,0.68,1.36,SIMULATED,40404
0.22500,C4,11.58282,0.001115,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23000,C4,12.09804,0.005579,non-ictal,200,0.68,1.36,SIMULATED,40404
0.23500,C4,12.64253,0.005472,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24000,C4,6.38813,0.005472,non-ictal,200,0.68,1.36,SIMULATED,40404
0.24500,C4,7.40836,0.005472,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25000,C4,8.75229,0.005595,non-ictal,200,0.68,1.36,SIMULATED,40404
0.25500,C4,4.95713,0.001132,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26000,C4,4.29398,0.003426,non-ictal,200,0.68,1.36,SIMULATED,40404
0.26500,C4,0.29591,0.003426,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27000,C4,5.48516,0.004417,non-ictal,200,0.68,1.36,SIMULATED,40404
0.27500,C4,4.15974,0.005308,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28000,C4,3.03963,0.006950,non-ictal,200,0.68,1.36,SIMULATED,40404
0.28500,C4,0.77238,0.004099,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29000,C4,-0.69104,0.004099,non-ictal,200,0.68,1.36,SIMULATED,40404
0.29500,C4,1.24818,0.003108,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30000,C4,-5.03605,0.006474,non-ictal,200,0.68,1.36,SIMULATED,40404
0.30500,C4,-2.02170,0.010798,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31000,C4,-0.64085,0.010347,non-ictal,200,0.68,1.36,SIMULATED,40404
0.31500,C4,0.61546,0.012998,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32000,C4,-7.85435,0.012998,non-ictal,200,0.68,1.36,SIMULATED,40404
0.32500,C4,-8.78478,0.011799,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33000,C4,-2.44806,0.005832,non-ictal,200,0.68,1.36,SIMULATED,40404
0.33500,C4,5.38336,0.005832,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34000,C4,10.09739,0.004563,non-ictal,200,0.68,1.36,SIMULATED,40404
0.34500,C4,4.64366,0.004563,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35000,C4,5.87567,0.001383,non-ictal,200,0.68,1.36,SIMULATED,40404
0.35500,C4,4.10455,0.001383,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36000,C4,11.27899,0.001383,non-ictal,200,0.68,1.36,SIMULATED,40404
0.36500,C4,11.08438,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37000,C4,9.81057,0.000000,non-ictal,200,0.68,1.36,SIMULATED,40404
0.37500,C4,4.42737,0.001035,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38000,C4,9.86705,0.007038,non-ictal,200,0.68,1.36,SIMULATED,40404
0.38500,C4,11.16281,0.007038,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39000,C4,9.98226,0.007038,non-ictal,200,0.68,1.36,SIMULATED,40404
0.39500,C4,6.28869,0.009945,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40000,C4,8.26712,0.010078,non-ictal,200,0.68,1.36,SIMULATED,40404
0.40500,C4,8.94717,0.006028,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41000,C4,5.51362,0.006028,non-ictal,200,0.68,1.36,SIMULATED,40404
0.41500,C4,-4.07763,0.006028,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42000,C4,-5.72211,0.003603,non-ictal,200,0.68,1.36,SIMULATED,40404
0.42500,C4,-7.03796,0.002435,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43000,C4,-4.75894,0.000481,non-ictal,200,0.68,1.36,SIMULATED,40404
0.43500,C4,-2.41866,0.000481,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44000,C4,-1.31601,0.005929,non-ictal,200,0.68,1.36,SIMULATED,40404
0.44500,C4,2.07005,0.005448,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45000,C4,-1.88117,0.007063,non-ictal,200,0.68,1.36,SIMULATED,40404
0.45500,C4,-4.94562,0.008943,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46000,C4,-7.43965,0.010924,non-ictal,200,0.68,1.36,SIMULATED,40404
0.46500,C4,0.00421,0.009495,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47000,C4,0.29723,0.014078,non-ictal,200,0.68,1.36,SIMULATED,40404
0.47500,C4,2.70192,0.012823,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48000,C4,-2.32611,0.012997,non-ictal,200,0.68,1.36,SIMULATED,40404
0.48500,C4,-1.89404,0.011016,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49000,C4,-3.38180,0.006997,non-ictal,200,0.68,1.36,SIMULATED,40404
0.49500,C4,0.10424,0.002414,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50000,C4,2.66598,0.004923,non-ictal,200,0.68,1.36,SIMULATED,40404
0.50500,C4,6.41629,0.003960,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51000,C4,7.33893,0.004154,non-ictal,200,0.68,1.36,SIMULATED,40404
0.51500,C4,2.58329,0.007336,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52000,C4,4.43560,0.009683,non-ictal,200,0.68,1.36,SIMULATED,40404
0.52500,C4,-0.16339,0.009433,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53000,C4,9.55542,0.008343,non-ictal,200,0.68,1.36,SIMULATED,40404
0.53500,C4,3.89382,0.008148,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54000,C4,4.42432,0.004966,non-ictal,200,0.68,1.36,SIMULATED,40404
0.54500,C4,3.20321,0.005079,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55000,C4,1.92146,0.002459,non-ictal,200,0.68,1.36,SIMULATED,40404
0.55500,C4,6.16171,0.004096,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56000,C4,-0.24013,0.004096,non-ictal,200,0.68,1.36,SIMULATED,40404
0.56500,C4,2.05577,0.007421,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57000,C4,-1.41653,0.005334,non-ictal,200,0.68,1.36,SIMULATED,40404
0.57500,C4,0.68370,0.005334,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58000,C4,-4.77097,0.003697,non-ictal,200,0.68,1.36,SIMULATED,40404
0.58500,C4,-6.66813,0.003697,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59000,C4,-6.98481,0.000818,non-ictal,200,0.68,1.36,SIMULATED,40404
0.59500,C4,-3.63631,0.005512,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60000,C4,0.63981,0.008651,non-ictal,200,0.68,1.36,SIMULATED,40404
0.60500,C4,-3.10979,0.008799,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61000,C4,-2.19358,0.008799,non-ictal,200,0.68,1.36,SIMULATED,40404
0.61500,C4,-5.38890,0.008354,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62000,C4,-0.47929,0.003287,non-ictal,200,0.68,1.36,SIMULATED,40404
0.62500,C4,6.20698,0.000148,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63000,C4,13.13884,0.002951,non-ictal,200,0.68,1.36,SIMULATED,40404
0.63500,C4,13.46508,0.002966,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64000,C4,13.54918,0.002966,non-ictal,200,0.68,1.36,SIMULATED,40404
0.64500,C4,10.89721,0.004883,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65000,C4,7.50570,0.004883,non-ictal,200,0.68,1.36,SIMULATED,40404
0.65500,C4,7.45770,0.004324,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66000,C4,5.74163,0.004925,non-ictal,200,0.68,1.36,SIMULATED,40404
0.66500,C4,10.40357,0.007773,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67000,C4,0.10695,0.005885,non-ictal,200,0.68,1.36,SIMULATED,40404
0.67500,C4,-2.65892,0.011565,non-ictal,200,0.68,1.36,SIMULATED,40404
0.68000,C4,-9.11304,0.021459,ictal,200,0.68,1.36,SIMULATED,40404
0.68500,C4,-6.18163,0.040053,ictal,200,0.68,1.36,SIMULATED,40404
0.69000,C4,-3.51049,0.058704,ictal,200,0.68,1.36,SIMULATED,40404
0.69500,C4,2.34981,0.081883,ictal,200,0.68,1.36,SIMULATED,40404
0.70000,C4,4.82921,0.110080,ictal,200,0.68,1.36,SIMULATED,40404
0.70500,C4,3.58303,0.132249,ictal,200,0.68,1.36,SIMULATED,40404
0.71000,C4,5.32719,0.153600,ictal,200,0.68,1.36,SIMULATED,40404
0.71500,C4,7.96619,0.179660,ictal,200,0.68,1.36,SIMULATED,40404
0.72000,C4,2.64745,0.205466,ictal,200,0.68,1.36,SIMULATED,40404
0.72500,C4,-1.41059,0.227169,ictal,200,0.68,1.36,SIMULATED,40404
0.73000,C4,-12.98589,0.256069,ictal,200,0.68,1.36,SIMULATED,40404
0.73500,C4,-13.74989,0.287429,ictal,200,0.68,1.36,SIMULATED,40404
0.74000,C4,-21.64913,0.314053,ictal,200,0.68,1.36,SIMULATED,40404
0.74500,C4,-23.59026,0.352530,ictal,200,0.68,1.36,SIMULATED,40404
0.75000,C4,-24.24281,0.389581,ictal,200,0.68,1.36,SIMULATED,40404
0.75500,C4,-20.52244,0.429386,ictal,200,0.68,1.36,SIMULATED,40404
0.76000,C4,-16.48918,0.466086,ictal,200,0.68,1.36,SIMULATED,40404
0.76500,C4,-8.15549,0.507135,ictal,200,0.68,1.36,SIMULATED,40404
0.77000,C4,1.77604,0.539865,ictal,200,0.68,1.36,SIMULATED,40404
0.77500,C4,15.56018,0.572982,ictal,200,0.68,1.36,SIMULATED,40404
0.78000,C4,27.76538,0.610825,ictal,200,0.68,1.36,SIMULATED,40404
0.78500,C4,34.15660,0.646183,ictal,200,0.68,1.36,SIMULATED,40404
0.79000,C4,35.18928,0.683816,ictal,200,0.68,1.36,SIMULATED,40404
0.79500,C4,34.19768,0.731093,ictal,200,0.68,1.36,SIMULATED,40404
0.80000,C4,32.08315,0.777949,ictal,200,0.68,1.36,SIMULATED,40404
0.80500,C4,23.22116,0.806683,ictal,200,0.68,1.36,SIMULATED,40404
0.81000,C4,6.99536,0.839907,ictal,200,0.68,1.36,SIMULATED,40404
0.81500,C4,-8.12207,0.873585,ictal,200,0.68,1.36,SIMULATED,40404
0.82000,C4,-20.46027,0.887059,ictal,200,0.68,1.36,SIMULATED,40404
0.82500,C4,-26.08833,0.893326,ictal,200,0.68,1.36,SIMULATED,40404
0.83000,C4,-30.54775,0.894981,ictal,200,0.68,1.36,SIMULATED,40404
0.83500,C4,-26.85170,0.893351,ictal,200,0.68,1.36,SIMULATED,40404
0.84000,C4,-13.75265,0.877684,ictal,200,0.68,1.36,SIMULATED,40404
0.84500,C4,-0.94181,0.869822,ictal,200,0.68,1.36,SIMULATED,40404
0.85000,C4,11.60513,0.852287,ictal,200,0.68,1.36,SIMULATED,40404
0.85500,C4,18.94053,0.847632,ictal,200,0.68,1.36,SIMULATED,40404
0.86000,C4,28.78136,0.831625,ictal,200,0.68,1.36,SIMULATED,40404
0.86500,C4,36.18964,0.822068,ictal,200,0.68,1.36,SIMULATED,40404
0.87000,C4,37.07799,0.805094,ictal,200,0.68,1.36,SIMULATED,40404
0.87500,C4,30.24752,0.792363,ictal,200,0.68,1.36,SIMULATED,40404
0.88000,C4,17.10454,0.778058,ictal,200,0.68,1.36,SIMULATED,40404
0.88500,C4,2.78187,0.767476,ictal,200,0.68,1.36,SIMULATED,40404
0.89000,C4,-13.28651,0.749983,ictal,200,0.68,1.36,SIMULATED,40404
0.89500,C4,-26.40207,0.734524,ictal,200,0.68,1.36,SIMULATED,40404
0.90000,C4,-34.95809,0.730321,ictal,200,0.68,1.36,SIMULATED,40404
0.90500,C4,-38.91027,0.712785,ictal,200,0.68,1.36,SIMULATED,40404
0.91000,C4,-35.10476,0.699928,ictal,200,0.68,1.36,SIMULATED,40404
0.91500,C4,-37.78371,0.693309,ictal,200,0.68,1.36,SIMULATED,40404
0.92000,C4,-26.79594,0.692839,ictal,200,0.68,1.36,SIMULATED,40404
0.92500,C4,-20.66266,0.687183,ictal,200,0.68,1.36,SIMULATED,40404
0.93000,C4,-1.25971,0.693308,ictal,200,0.68,1.36,SIMULATED,40404
0.93500,C4,12.39373,0.694131,ictal,200,0.68,1.36,SIMULATED,40404
0.94000,C4,26.73977,0.697994,ictal,200,0.68,1.36,SIMULATED,40404
0.94500,C4,38.23750,0.705019,ictal,200,0.68,1.36,SIMULATED,40404
0.95000,C4,37.73019,0.713028,ictal,200,0.68,1.36,SIMULATED,40404
0.95500,C4,39.40955,0.721362,ictal,200,0.68,1.36,SIMULATED,40404
0.96000,C4,28.11948,0.733036,ictal,200,0.68,1.36,SIMULATED,40404
0.96500,C4,16.70488,0.743447,ictal,200,0.68,1.36,SIMULATED,40404
0.97000,C4,-1.21078,0.753295,ictal,200,0.68,1.36,SIMULATED,40404
0.97500,C4,-16.99282,0.765503,ictal,200,0.68,1.36,SIMULATED,40404
0.98000,C4,-26.67802,0.773848,ictal,200,0.68,1.36,SIMULATED,40404
0.98500,C4,-30.16725,0.791985,ictal,200,0.68,1.36,SIMULATED,40404
0.99000,C4,-29.16699,0.811032,ictal,200,0.68,1.36,SIMULATED,40404
0.99500,C4,-19.72501,0.828629,ictal,200,0.68,1.36,SIMULATED,40404
1.00000,C4,-11.66561,0.837589,ictal,200,0.68,1.36,SIMULATED,40404
1.00500,C4,-1.71666,0.856191,ictal,200,0.68,1.36,SIMULATED,40404
1.01000,C4,9.39976,0.862480,ictal,200,0.68,1.36,SIMULATED,40404
1.01500,C4,19.74851,0.867349,ictal,200,0.68,1.36,SIMULATED,40404
1.02000,C4,34.93755,0.871912,ictal,200,0.68,1.36,SIMULATED,40404
1.02500,C4,34.50947,0.885071,ictal,200,0.68,1.36,SIMULATED,40404
1.03000,C4,37.25959,0.889847,ictal,200,0.68,1.36,SIMULATED,40404
1.03500,C4,24.98292,0.892165,ictal,200,0.68,1.36,SIMULATED,40404
1.04000,C4,16.07490,0.895900,ictal,200,0.68,1.36,SIMULATED,40404
1.04500,C4,3.50351,0.895157,ictal,200,0.68,1.36,SIMULATED,40404
1.05000,C4,-6.10151,0.889953,ictal,200,0.68,1.36,SIMULATED,40404
1.05500,C4,-12.49670,0.888111,ictal,200,0.68,1.36,SIMULATED,40404
1.06000,C4,-24.99091,0.890846,ictal,200,0.68,1.36,SIMULATED,40404
1.06500,C4,-29.80301,0.883091,ictal,200,0.68,1.36,SIMULATED,40404
1.07000,C4,-31.58303,0.870462,ictal,200,0.68,1.36,SIMULATED,40404
1.07500,C4,-25.50437,0.867766,ictal,200,0.68,1.36,SIMULATED,40404
1.08000,C4,-18.84546,0.853072,ictal,200,0.68,1.36,SIMULATED,40404
1.08500,C4,-7.23178,0.839189,ictal,200,0.68,1.36,SIMULATED,40404
1.09000,C4,1.43739,0.825695,ictal,200,0.68,1.36,SIMULATED,40404
1.09500,C4,12.53409,0.811957,ictal,200,0.68,1.36,SIMULATED,40404
1.10000,C4,24.58383,0.799613,ictal,200,0.68,1.36,SIMULATED,40404
1.10500,C4,33.01836,0.786388,ictal,200,0.68,1.36,SIMULATED,40404
1.11000,C4,34.11214,0.773688,ictal,200,0.68,1.36,SIMULATED,40404
1.11500,C4,23.70518,0.762172,ictal,200,0.68,1.36,SIMULATED,40404
1.12000,C4,13.47307,0.754678,ictal,200,0.68,1.36,SIMULATED,40404
1.12500,C4,-5.25858,0.733004,ictal,200,0.68,1.36,SIMULATED,40404
1.13000,C4,-19.22737,0.723313,ictal,200,0.68,1.36,SIMULATED,40404
1.13500,C4,-28.96677,0.707368,ictal,200,0.68,1.36,SIMULATED,40404
1.14000,C4,-29.79790,0.702211,ictal,200,0.68,1.36,SIMULATED,40404
1.14500,C4,-33.84897,0.699226,ictal,200,0.68,1.36,SIMULATED,40404
1.15000,C4,-38.94177,0.699966,ictal,200,0.68,1.36,SIMULATED,40404
1.15500,C4,-31.45240,0.694422,ictal,200,0.68,1.36,SIMULATED,40404
1.16000,C4,-17.13905,0.699397,ictal,200,0.68,1.36,SIMULATED,40404
1.16500,C4,2.21736,0.695658,ictal,200,0.68,1.36,SIMULATED,40404
1.17000,C4,18.75968,0.700372,ictal,200,0.68,1.36,SIMULATED,40404
1.17500,C4,31.79461,0.707787,ictal,200,0.68,1.36,SIMULATED,40404
1.18000,C4,42.88766,0.717091,ictal,200,0.68,1.36,SIMULATED,40404
1.18500,C4,46.58552,0.725874,ictal,200,0.68,1.36,SIMULATED,40404
1.19000,C4,39.73353,0.737056,ictal,200,0.68,1.36,SIMULATED,40404
1.19500,C4,31.93033,0.744414,ictal,200,0.68,1.36,SIMULATED,40404
1.20000,C4,21.95498,0.755393,ictal,200,0.68,1.36,SIMULATED,40404
1.20500,C4,11.88206,0.774350,ictal,200,0.68,1.36,SIMULATED,40404
1.21000,C4,-7.16674,0.786007,ictal,200,0.68,1.36,SIMULATED,40404
1.21500,C4,-20.29336,0.795205,ictal,200,0.68,1.36,SIMULATED,40404
1.22000,C4,-26.71402,0.799165,ictal,200,0.68,1.36,SIMULATED,40404
1.22500,C4,-24.36165,0.796178,ictal,200,0.68,1.36,SIMULATED,40404
1.23000,C4,-22.97243,0.778231,ictal,200,0.68,1.36,SIMULATED,40404
1.23500,C4,-15.30280,0.766906,ictal,200,0.68,1.36,SIMULATED,40404
1.24000,C4,-2.72855,0.750128,ictal,200,0.68,1.36,SIMULATED,40404
1.24500,C4,8.75609,0.726193,ictal,200,0.68,1.36,SIMULATED,40404
1.25000,C4,18.77701,0.697741,ictal,200,0.68,1.36,SIMULATED,40404
1.25500,C4,24.10157,0.674168,ictal,200,0.68,1.36,SIMULATED,40404
1.26000,C4,27.01947,0.637678,ictal,200,0.68,1.36,SIMULATED,40404
1.26500,C4,26.99959,0.602296,ictal,200,0.68,1.36,SIMULATED,40404
1.27000,C4,22.71267,0.569632,ictal,200,0.68,1.36,SIMULATED,40404
1.27500,C4,13.33681,0.541940,ictal,200,0.68,1.36,SIMULATED,40404
1.28000,C4,-1.19748,0.503790,ictal,200,0.68,1.36,SIMULATED,40404
1.28500,C4,-12.60989,0.465913,ictal,200,0.68,1.36,SIMULATED,40404
1.29000,C4,-22.85018,0.430249,ictal,200,0.68,1.36,SIMULATED,40404
1.29500,C4,-23.06058,0.393259,ictal,200,0.68,1.36,SIMULATED,40404
1.30000,C4,-28.87490,0.359685,ictal,200,0.68,1.36,SIMULATED,40404
1.30500,C4,-24.83653,0.327867,ictal,200,0.68,1.36,SIMULATED,40404
1.31000,C4,-26.39211,0.300010,ictal,200,0.68,1.36,SIMULATED,40404
1.31500,C4,-18.32193,0.268337,ictal,200,0.68,1.36,SIMULATED,40404
1.32000,C4,-13.09093,0.237721,ictal,200,0.68,1.36,SIMULATED,40404
1.32500,C4,-10.22917,0.204392,ictal,200,0.68,1.36,SIMULATED,40404
1.33000,C4,-8.85406,0.171732,ictal,200,0.68,1.36,SIMULATED,40404
1.33500,C4,-4.05009,0.142471,ictal,200,0.68,1.36,SIMULATED,40404
1.34000,C4,-0.58930,0.117815,ictal,200,0.68,1.36,SIMULATED,40404
1.34500,C4,5.47608,0.089427,ictal,200,0.68,1.36,SIMULATED,40404
1.35000,C4,1.77313,0.057161,ictal,200,0.68,1.36,SIMULATED,40404
1.35500,C4,0.29127,0.036968,ictal,200,0.68,1.36,SIMULATED,40404
1.36000,C4,-0.18402,0.018785,ictal,200,0.68,1.36,SIMULATED,40404
1.36500,C4,1.62210,0.007220,non-ictal,200,0.68,1.36,SIMULATED,40404
1.37000,C4,5.02495,0.002735,non-ictal,200,0.68,1.36,SIMULATED,40404
1.37500,C4,-2.52454,0.003740,non-ictal,200,0.68,1.36,SIMULATED,40404
